BEDROOM_NUM_CLEAN,TOTAL_FLOOR,FEATURE_COUNT,AMENITY_COUNT,LANDMARK_COUNT,FLOOR_RATIO,BALCONY_NUM,AREA_SQFT,LATITUDE,LONGITUDE,LOCALITY_MEDIAN_PRICE,LISTING_AGE_DAYS,IS_READY_TO_MOVE,IS_UNDER_CONSTR,IS_RERA,IS_RESALE,IS_NEW_BOOKING,IS_VERIFIED,HAS_SOCIETY,IS_TOP_FLOOR,IS_GROUND_FLOOR,PROP_TYPE_CLEAN,FURNISH_LABEL,FACING_LABEL,AGE_LABEL,TRANSACT_LABEL,AREA_BUCKET,BALCONY_BUCKET,LOCALITY,SPID,PROP_ID,TARGET_PRICE_SQFT,LOG_PRICE_SQFT,PRICE_INR,AREA_SQFT,LOCALITY,PROP_TYPE_CLEAN,PRICE_PER_BED,LISTING_AGE_DAYS,LOCALITY_MEDIAN_PRICE
,5.0,4,4,0.0,,,1629.0,17.20047,78.550548,8000.0,14.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,East,New,Sale,Medium,None,: ,69577868,E69577868,24999.0,10.126631103850338,4525000.0,1629.0,: ,Land,,14.0,8000.0
,3.0,4,4,1.0,,,1080.0,17.045441,78.659479,8000.0,14.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,East,New,Sale,Small,None,: ,69578856,Z69578856,11000.0,9.305741456739435,1320000.0,1080.0,: ,Land,,14.0,8000.0
,3.0,4,4,49.0,,,1080.0,17.385044,78.486671,8000.0,14.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,East,New,Sale,Small,None,: ,69578296,P69578296,5999.0,8.699514748210191,720000.0,1080.0,: ,Land,,14.0,8000.0
,10.0,4,4,0.0,,,1503.0,17.233562897673416,78.54189608906688,8000.0,14.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,East,New,Sale,Medium,None,: ,70707612,U70707612,25000.0,10.12667110305036,4175000.0,1503.0,: ,Land,,14.0,8000.0
,3.0,4,4,49.0,,,1080.0,17.385044,78.486671,6000.0,30.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,East,New,Sale,Small,None,Warangal highway,70219866,B70219866,6000.0,8.699681400989514,720000.0,1080.0,Warangal highway,Land,,30.0,6000.0
,8.0,4,4,0.0,,,1647.0,17.371384,78.671282,20000.0,30.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,NE,New,Sale,Medium,None,Gowrelly,70218602,R70218602,20000.0,9.90353755128617,3660000.0,1647.0,Gowrelly,Land,,30.0,20000.0
3.0,8.0,0,1,49.0,1.0,0.0,1500.0,17.447415,78.574014,4999.0,5.0,0,0,0,0,0,0,1,1,0,Apartment,Furnished,Unknown,Resale_Very_Old,Unknown,Medium,None,Mallapur,70309218,Q70309218,18.0,2.9444389791664403,2700000000.0,1500.0,Mallapur,Apartment,900000000.0,5.0,4999.0
3.0,2.0,3,4,50.0,,1.0,1800.0,17.37385,78.54408,8000.0,,0,0,0,0,0,0,0,0,0,Villa,Furnished,East,0_5_yrs,Unknown,Medium,1,: ,70122014,T70122014,16.0,2.833213344056216,3000000000.0,1800.0,: ,Villa,1000000000.0,,8000.0
,4.0,4,4,0.0,,,1503.0,17.233562897673416,78.54189608906688,8000.0,30.0,1,0,0,1,0,0,1,0,0,Land,Unfurnished,East,New,Sale,Medium,None,: ,70118410,W70118410,26000.0,10.165890277802454,4342000.0,1503.0,: ,Land,,30.0,8000.0
4.0,2.0,23,23,7.0,,2.0,1972.0,17.543634,78.293712,8000.0,30.0,0,1,0,1,0,0,1,0,0,Villa,Semi_Furnished,West,Resale_Old,Sale,Large,2,: ,70325988,M70325988,6085.0,8.713746330456916,12000000.0,1972.0,: ,Villa,3000000.0,30.0,8000.0
3.0,,17,17,2.0,,2.0,2980.0,17.19515,78.65624,8000.0,30.0,0,1,0,1,0,0,0,0,0,Villa,Semi_Furnished,North,Resale_Old,Sale,XL,2,: ,70121218,T70121218,4731.0,8.462103225098277,14100000.0,2980.0,: ,Villa,4700000.0,30.0,8000.0
,0.0,4,4,49.0,,,2700.0,17.38504,78.48667,8000.0,30.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,East,New,Sale,XL,None,: ,70117526,Q70117526,11000.0,9.305741456739435,3300000.0,2700.0,: ,Land,,30.0,8000.0
,0.0,4,4,49.0,,,1800.0,17.38504,78.48667,8000.0,30.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,East,New,Sale,Medium,None,: ,70100400,V70100400,8500.0,9.04793908261736,1700000.0,1800.0,: ,Land,,30.0,8000.0
2.0,5.0,0,0,0.0,0.2,2.0,1367.0,0.0,0.0,17000.0,3.0,0,1,0,1,0,0,0,0,0,Builder_Floor,Semi_Furnished,East,Resale_Old,Sale,Medium,2,Medchal,67434640,I67434640,2487.0,7.81923445385907,3600000.0,1367.0,Medchal,Builder_Floor,1800000.0,3.0,17000.0
3.0,9.0,12,12,3.0,0.2222222222222222,2.0,2400.0,17.20869,78.47603,8000.0,14.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,SE,Resale_Old,Sale,Large,2,: ,70751404,A70751404,5000.0,8.517393171418904,12000000.0,2400.0,: ,Apartment,4000000.0,14.0,8000.0
,,1,1,3.0,,,5454.0,17.20869,78.47603,8000.0,21.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,Unknown,New,Sale,XXL,None,: ,70631374,F70631374,7999.0,8.987196820661973,4847000.0,5454.0,: ,Land,,21.0,8000.0
3.0,9.0,22,22,3.0,0.8888888888888888,2.0,1654.0,17.20869,78.47603,8000.0,21.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,Unknown,Resale_Old,Sale,Medium,2,: ,70516674,R70516674,4800.0,8.476579508530941,7939000.0,1654.0,: ,Apartment,2646333.3333333335,21.0,8000.0
,2.0,4,4,3.0,,,3267.0,17.20869,78.47603,8000.0,30.0,1,0,0,1,0,0,1,0,0,Land,Unfurnished,East,New,Sale,XL,None,: ,70357898,Q70357898,7999.0,8.987196820661973,2904000.0,3267.0,: ,Land,,30.0,8000.0
3.0,40.0,8,10,25.0,0.3,1.0,3000.0,17.3923634,78.3621784,6300.0,7.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Sale,XL,1,Narsingi,70851212,Z70851212,6200.0,8.732465848349879,18600000.0,3000.0,Narsingi,Apartment,6200000.0,7.0,6300.0
3.0,28.0,9,11,17.0,0.2857142857142857,2.0,2000.0,17.4664197,78.285342,5299.0,7.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Sale,Large,2,Tellapur,70851056,Q70851056,6700.0,8.81001204797317,13400000.0,2000.0,Tellapur,Apartment,4466666.666666667,7.0,5299.0
4.0,47.0,20,20,1.0,0.425531914893617,3.0,3600.0,17.3673066,78.3443972,6300.0,7.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Sale,XL,3+,Manchirevula Village,70849042,Q70849042,6300.0,8.748463629942055,22700000.0,3600.0,Manchirevula Village,Apartment,5675000.0,7.0,6300.0
3.0,28.0,31,33,15.0,0.75,2.0,2000.0,17.4563368,78.2967816,6550.0,7.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Sale,Large,2,Tellpur Osmannagar,70837258,D70837258,6800.0,8.824824939175638,13600000.000000002,2000.0,Tellpur Osmannagar,Apartment,4533333.333333334,7.0,6550.0
2.0,28.0,30,32,15.0,0.7857142857142857,1.0,1390.0,17.4563368,78.2967816,6550.0,7.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Sale,Medium,1,Tellpur Osmannagar,70836822,Z70836822,6800.0,8.824824939175638,9452000.0,1390.0,Tellpur Osmannagar,Apartment,4726000.0,7.0,6550.0
2.0,22.0,31,33,15.0,0.6363636363636364,1.0,1557.0,17.4563368,78.2967816,6550.0,7.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Sale,Medium,1,Tellpur Osmannagar,70836324,C70836324,6000.0,8.699681400989514,9342000.0,1557.0,Tellpur Osmannagar,Apartment,4671000.0,7.0,6550.0
4.0,47.0,31,33,48.0,0.3829787234042553,2.0,3600.0,17.42278,78.34724,6900.0,7.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Sale,XL,2,Nanakramguda,70815190,D70815190,6300.0,8.748463629942055,22700000.0,3600.0,Nanakramguda,Apartment,5675000.0,7.0,6900.0
4.0,47.0,30,32,26.0,0.3404255319148936,2.0,4200.0,17.40223,78.3444,7700.0,7.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Sale,XL,2,Kokapet,70815078,W70815078,6300.0,8.748463629942055,26500000.0,4200.0,Kokapet,Apartment,6625000.0,7.0,7700.0
3.0,47.0,31,33,25.0,0.425531914893617,2.0,3000.0,17.3923634,78.3621784,6300.0,7.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Sale,XL,2,Narsingi,70814964,O70814964,6300.0,8.748463629942055,18900000.0,3000.0,Narsingi,Apartment,6300000.0,7.0,6300.0
3.0,17.0,31,33,15.0,0.8235294117647058,2.0,1822.0,17.4563368,78.2967816,6550.0,14.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Sale,Large,2,Tellpur Osmannagar,70711286,V70711286,6000.0,8.699681400989514,10900000.0,1822.0,Tellpur Osmannagar,Apartment,3633333.3333333335,14.0,6550.0
3.0,17.0,24,25,15.0,0.8235294117647058,2.0,1625.0,17.4563368,78.2967816,6550.0,14.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Sale,Medium,2,Tellpur Osmannagar,70711036,S70711036,6000.0,8.699681400989514,9750000.0,1625.0,Tellpur Osmannagar,Apartment,3250000.0,14.0,6550.0
2.0,22.0,31,33,15.0,0.5454545454545454,2.0,1357.0,17.4563368,78.2967816,6550.0,14.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Sale,Medium,2,Tellpur Osmannagar,70710544,M70710544,6000.0,8.699681400989514,8142000.0,1357.0,Tellpur Osmannagar,Apartment,4071000.0,14.0,6550.0
3.0,28.0,31,33,15.0,0.7857142857142857,2.0,1625.0,17.4563368,78.2967816,6550.0,14.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Sale,Medium,2,Tellpur Osmannagar,70709384,D70709384,6900.0,8.839421607620602,11200000.000000002,1625.0,Tellpur Osmannagar,Apartment,3733333.333333334,14.0,6550.0
,3.0,2,2,2.0,,,2880.0,17.116919,78.269444,20000.0,28.0,1,0,0,1,0,0,1,0,0,Land,Unfurnished,West,New,Sale,XL,None,Nandigama,65148426,Q65148426,16467.0,9.709174382889795,5500000.0,2880.0,Nandigama,Land,,28.0,20000.0
3.0,7.0,21,22,10.0,1.0,1.0,1360.0,17.42449,78.6670487,3600.0,30.0,1,0,0,1,0,1,1,1,0,Apartment,Semi_Furnished,West,Under_Construction,Sale,Medium,1,Pocharam,67426348,T67426348,3602.0,8.189522110748094,4600000.0,1360.0,Pocharam,Apartment,1533333.3333333333,30.0,3600.0
,3.0,0,0,18.0,,,1800.0,17.5534339,78.5003185,8000.0,14.0,1,0,0,1,0,0,1,0,0,Land,Unfurnished,Unknown,New,Sale,Medium,None,: ,69485296,D69485296,49500.0,10.809748150372926,9900000.0,1800.0,: ,Land,,14.0,8000.0
,5.0,4,4,10.0,,,1323.0,17.4639176,78.6242289,8000.0,60.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,East,New,Sale,Medium,None,: ,69847324,J69847324,16000.0,9.680406499268875,2352000.0,1323.0,: ,Land,,60.0,8000.0
2.0,1.0,2,3,6.0,,0.0,1350.0,17.542319,78.226934,8000.0,60.0,1,0,0,1,0,0,0,0,0,Villa,Furnished,East,Resale_Very_Old,Sale,Medium,None,: ,62754638,U62754638,5303.0,8.576216531865699,7000000.0,1350.0,: ,Villa,3500000.0,60.0,8000.0
2.0,6.0,8,10,49.0,0.3333333333333333,1.0,1295.0,17.38504,78.48667,8000.0,6.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Sale,Medium,1,: ,70910280,S70910280,4800.0,8.476579508530941,6216000.0,1295.0,: ,Apartment,3108000.0,6.0,8000.0
2.0,5.0,8,10,13.0,0.2,2.0,1159.0,17.5789054,78.4268758,8000.0,6.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Sale,Small,2,: ,70910088,O70910088,3800.0,8.24301946898925,4218000.0,1159.0,: ,Apartment,2109000.0,6.0,8000.0
2.0,9.0,31,33,50.0,0.3333333333333333,1.0,1400.0,17.509181,78.3521088,8000.0,21.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Sale,Medium,1,: ,70638318,G70638318,5200.0,8.556606193773073,6110000.0,1400.0,: ,Apartment,3055000.0,21.0,8000.0
2.0,3.0,5,5,5.0,0.3333333333333333,1.0,730.0,17.640504,78.490135,8000.0,14.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,5_10_yrs,Sale,Micro,1,: ,70742532,M70742532,3013.0,8.01102337918644,2200000.0,730.0,: ,Apartment,1100000.0,14.0,8000.0
3.0,31.0,17,17,13.0,0.5161290322580645,2.0,2000.0,17.465823,78.407845,8000.0,30.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Very_Old,Sale,Large,2,: ,70239998,W70239998,9000.0,9.105090961257085,19100000.0,2000.0,: ,Apartment,6366666.666666667,30.0,8000.0
3.0,6.0,17,18,50.0,0.8333333333333334,2.0,1560.0,17.4668174,78.3624611,8000.0,90.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,West,0_5_yrs,Sale,Medium,2,: ,69170778,H69170778,7051.0,8.861066543517762,11000000.0,1560.0,: ,Apartment,3666666.6666666665,90.0,8000.0
2.0,2.0,4,4,40.0,1.0,1.0,723.0,17.45818,78.37996,3457.0,60.0,1,0,0,1,0,0,1,1,0,Apartment,Unfurnished,East,5_10_yrs,Sale,Micro,1,Turkapally,69492226,M69492226,3457.0,8.148445666243235,2500000.0,723.0,Turkapally,Apartment,1250000.0,60.0,3457.0
,3.0,1,1,49.0,,,2907.0,17.4609913,78.3532083,8000.0,60.0,1,0,0,1,0,0,1,0,0,Land,Unfurnished,NE,New,Sale,XL,None,: ,68517742,A68517742,115000.0,11.652696102959753,37100000.0,2907.0,: ,Land,,60.0,8000.0
3.0,9.0,20,20,0.0,0.7777777777777778,2.0,1855.0,78.48667,17.38504,8000.0,30.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Sale,Large,2,: ,70049922,F70049922,5390.0,8.592486175451668,10000000.0,1855.0,: ,Apartment,3333333.3333333335,30.0,8000.0
,,2,2,13.0,,,2934.0,17.6197,78.082693,8000.0,21.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,Unknown,New,Sale,XL,None,: ,70627550,O70627550,1533.0,7.335633981927201,500000.0,2934.0,: ,Land,,21.0,8000.0
3.0,5.0,1,1,17.0,0.8,1.0,1365.0,17.360594,78.377846,8000.0,21.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,NE,Under_Construction,Sale,Medium,1,: ,70572092,H70572092,4688.0,8.452974619089586,6400000.0,1365.0,: ,Apartment,2133333.3333333335,21.0,8000.0
3.0,5.0,10,12,17.0,0.4,1.0,1365.0,17.360697,78.3779,8000.0,21.0,1,0,0,1,0,1,1,0,0,Apartment,Furnished,East,Under_Construction,Sale,Medium,1,: ,70348042,Q70348042,4688.0,8.452974619089586,6400000.0,1365.0,: ,Apartment,2133333.3333333335,21.0,8000.0
3.0,5.0,9,10,17.0,0.4,1.0,1365.0,17.360697,78.3779,8000.0,21.0,1,0,0,1,0,1,1,0,0,Apartment,Furnished,West,Under_Construction,Sale,Medium,1,: ,70316954,Z70316954,4688.0,8.452974619089586,6400000.0,1365.0,: ,Apartment,2133333.3333333335,21.0,8000.0
3.0,5.0,8,8,17.0,0.6,1.0,1365.0,17.360577,78.37802,8000.0,21.0,1,0,0,1,0,1,1,0,0,Apartment,Furnished,East,Under_Construction,Sale,Medium,1,: ,70433460,M70433460,4688.0,8.452974619089586,6400000.0,1365.0,: ,Apartment,2133333.3333333335,21.0,8000.0
3.0,5.0,7,7,17.0,0.4,1.0,1365.0,17.360577,78.37802,8000.0,21.0,1,0,0,1,0,1,1,0,0,Apartment,Furnished,East,Under_Construction,Sale,Medium,1,: ,70433026,N70433026,4688.0,8.452974619089586,6400000.0,1365.0,: ,Apartment,2133333.3333333335,21.0,8000.0
,2.0,1,1,50.0,,,6030.0,17.4295317,78.41266,8000.0,30.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,North,New,Sale,XXL,None,: ,62042140,H62042140,238805.0,12.383406785813081,160000000.0,6030.0,: ,Land,,30.0,8000.0
3.0,5.0,12,13,46.0,0.8,1.0,1530.0,17.4876857,78.5483395,8000.0,7.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Sale,Medium,1,: ,70825308,F70825308,4800.0,8.476579508530941,7344000.0,1530.0,: ,Apartment,2448000.0,7.0,8000.0
,,4,4,13.0,,,1350.0,17.6197,78.082693,8000.0,21.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,East,New,Sale,Medium,None,: ,69300936,Z69300936,20000.0,9.90353755128617,3000000.0,1350.0,: ,Land,,21.0,8000.0
,,4,4,2.0,,,1350.0,17.620662,77.953509,8000.0,21.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,East,New,Sale,Medium,None,: ,69300980,W69300980,20000.0,9.90353755128617,3000000.0,1350.0,: ,Land,,21.0,8000.0
,,4,4,2.0,,,1350.0,17.620662,77.953509,8000.0,21.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,East,New,Sale,Medium,None,: ,69300984,J69300984,20000.0,9.90353755128617,3000000.0,1350.0,: ,Land,,21.0,8000.0
,,0,0,2.0,,,43560.0,17.620662,77.953509,8000.0,21.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,Unknown,New,Sale,XXL,None,: ,69303110,N69303110,367.30945821854914,5.908923503866725,16000000.0,43560.0,: ,Land,,21.0,8000.0
,12.0,4,4,9.0,,,4500.0,17.464081,78.640375,8000.0,90.0,1,0,0,1,0,0,1,0,0,Land,Unfurnished,East,New,Sale,XL,None,: ,68799626,O68799626,30000.0,10.308985993422082,15000000.0,4500.0,: ,Land,,90.0,8000.0
3.0,5.0,2,3,48.0,0.8,0.0,2000.0,17.4411482,78.3910691,8000.0,14.0,0,0,0,0,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Unknown,Large,None,: ,70687352,Q70687352,40.0,3.713572066704308,8000000000.0,2000.0,: ,Apartment,2666666666.6666665,14.0,8000.0
10.0,3.0,0,0,50.0,,4.0,3384.0,17.4478104,78.5263305,8000.0,30.0,1,0,0,1,0,0,0,0,0,Villa,Furnished,West,5_10_yrs,Sale,XL,3+,: ,70044608,N70044608,84308.0,11.342243899857174,31700000.0,3384.0,: ,Villa,3170000.0,30.0,8000.0
4.0,2.0,0,1,48.0,,4.0,1350.0,17.43993,78.49827,8000.0,2.0,0,0,0,0,0,0,0,0,0,Villa,Semi_Furnished,Unknown,0_5_yrs,Unknown,Medium,3+,: ,66565908,I66565908,166.0,5.117993812416755,2500000000.0,1350.0,: ,Villa,625000000.0,2.0,8000.0
2.0,2.0,8,8,6.0,,2.0,1260.0,17.529701,78.333031,8000.0,14.0,1,0,0,1,0,0,1,0,0,Villa,Furnished,West,Resale_Very_Old,Sale,Medium,2,: ,70752674,L70752674,14285.0,9.567035315714918,18000000.0,1260.0,: ,Villa,9000000.0,14.0,8000.0
,0.0,3,3,0.0,,,2178.0,78.48667,17.38504,8000.0,14.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,Unknown,New,Sale,Large,None,: ,70674954,M70674954,1652.0,7.410347097821024,400000.0,2178.0,: ,Land,,14.0,8000.0
,12.0,4,4,2.0,,,5994.0,17.620662,77.953509,8000.0,30.0,0,1,0,1,0,0,0,0,0,Land,Unfurnished,North,New,Sale,XXL,None,: ,70466928,B70466928,22000.0,9.99884318585288,14700000.0,5994.0,: ,Land,,30.0,8000.0
4.0,2.0,11,11,50.0,,3.0,3394.0,17.5090182,78.3001801,8000.0,30.0,0,1,0,1,0,0,0,0,0,Villa,Semi_Furnished,East,Resale_Old,Sale,XL,3+,: ,69940654,U69940654,5700.0,8.648396877031582,19900000.0,3394.0,: ,Villa,4975000.0,30.0,8000.0
,5.0,4,4,4.0,,,1647.0,17.250826,78.897132,8000.0,7.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,Unknown,New,Sale,Medium,None,: ,70857162,H70857162,11000.0,9.305741456739435,2013000.0,1647.0,: ,Land,,7.0,8000.0
,10.0,4,4,0.0,,,167.0,17.233562897673416,78.54189608906688,8000.0,30.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,NE,New,Sale,Micro,None,: ,70263970,H70263970,26000.0,10.165890277802454,4342000.0,167.0,: ,Land,,30.0,8000.0
2.0,9.0,24,24,4.0,0.8888888888888888,2.0,1290.0,17.438285021627,78.29798292344,37.0,14.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Sale,Medium,2,Gachibowli,60331450,Z60331450,6496.0,8.77909581088053,8380000.0,1290.0,Gachibowli,Apartment,4190000.0,14.0,37.0
2.0,7.0,6,7,49.0,0.8571428571428571,1.0,1140.0,17.4609913,78.3532083,8000.0,21.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,Unknown,Resale_Very_Old,Sale,Small,1,: ,69446568,R69446568,7017.0,8.85623355614316,8000000.0,1140.0,: ,Apartment,4000000.0,21.0,8000.0
,5.0,4,4,0.0,,,3600.0,17.516921331619965,77.89804423183968,9999.0,7.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,NE,New,Sale,XL,None,Mominpet,70907452,E70907452,9999.0,9.210340371976184,4000000.0,3600.0,Mominpet,Land,,7.0,9999.0
,5.0,4,4,0.0,,,2700.0,17.516921331619965,77.89804423183968,9999.0,7.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,East,New,Sale,XL,None,Mominpet,70907422,C70907422,9999.0,9.210340371976184,3000000.0,2700.0,Mominpet,Land,,7.0,9999.0
,5.0,4,4,0.0,,,1998.0,17.516921331619965,77.89804423183968,9999.0,7.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,East,New,Sale,Large,None,Mominpet,70907350,J70907350,9999.0,9.210340371976184,2220000.0,1998.0,Mominpet,Land,,7.0,9999.0
,5.0,4,4,0.0,,,1800.0,17.516921331619965,77.89804423183968,9999.0,7.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,East,New,Sale,Medium,None,Mominpet,70907312,H70907312,9999.0,9.210340371976184,2000000.0,1800.0,Mominpet,Land,,7.0,9999.0
,5.0,4,4,0.0,,,1503.0,17.516921331619965,77.89804423183968,8000.0,7.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,East,New,Sale,Medium,None,: ,70907258,S70907258,9999.0,9.210340371976184,1670000.0,1503.0,: ,Land,,7.0,8000.0
,5.0,4,4,0.0,,,3600.0,17.6477841933337,77.8074073514851,8000.0,7.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,NE,New,Sale,XL,None,: ,70874274,Q70874274,9999.0,9.210340371976184,4000000.0,3600.0,: ,Land,,7.0,8000.0
,5.0,4,4,0.0,,,2997.0,17.6477841933337,77.8074073514851,8000.0,7.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,NE,New,Sale,XL,None,: ,70874098,S70874098,9999.0,9.210340371976184,3329999.9999999995,2997.0,: ,Land,,7.0,8000.0
,5.0,4,4,0.0,,,2790.0,17.6477841933337,77.8074073514851,8000.0,7.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,NE,New,Sale,XL,None,: ,70873862,K70873862,9999.0,9.210340371976184,3100000.0,2790.0,: ,Land,,7.0,8000.0
,5.0,4,4,0.0,,,2700.0,17.6477841933337,77.8074073514851,8000.0,7.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,NE,New,Sale,XL,None,: ,70873602,E70873602,9999.0,9.210340371976184,3000000.0,2700.0,: ,Land,,7.0,8000.0
,5.0,4,4,0.0,,,2520.0,17.6477841933337,77.8074073514851,8000.0,7.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,NE,New,Sale,XL,None,: ,70873362,K70873362,9999.0,9.210340371976184,2800000.0,2520.0,: ,Land,,7.0,8000.0
,5.0,4,4,0.0,,,2403.0,17.6477841933337,77.8074073514851,8000.0,7.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,NE,New,Sale,Large,None,: ,70872946,Q70872946,9999.0,9.210340371976184,2670000.0,2403.0,: ,Land,,7.0,8000.0
,5.0,4,4,0.0,,,1998.0,17.6477841933337,77.8074073514851,8000.0,7.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,East,New,Sale,Large,None,: ,70872696,V70872696,9999.0,9.210340371976184,2220000.0,1998.0,: ,Land,,7.0,8000.0
,5.0,4,4,0.0,,,1800.0,17.6477841933337,77.8074073514851,8000.0,7.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,East,New,Sale,Medium,None,: ,70872452,U70872452,9999.0,9.210340371976184,2000000.0,1800.0,: ,Land,,7.0,8000.0
,5.0,4,4,0.0,,,1503.0,17.6477841933337,77.8074073514851,8000.0,7.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,East,New,Sale,Medium,None,: ,70872070,F70872070,9999.0,9.210340371976184,1670000.0,1503.0,: ,Land,,7.0,8000.0
,20.0,4,4,1.0,,,1800.0,17.091617,78.240623,8000.0,7.0,1,0,1,1,0,0,1,0,0,Land,Unfurnished,East,New,Sale,Medium,None,: ,70800262,I70800262,18000.0,9.798182590890704,3600000.0,1800.0,: ,Land,,7.0,8000.0
,20.0,4,4,1.0,,,1503.0,17.091617,78.240623,8000.0,7.0,1,0,1,1,0,0,1,0,0,Land,Unfurnished,East,New,Sale,Medium,None,: ,70799946,S70799946,18000.0,9.798182590890704,3006000.0,1503.0,: ,Land,,7.0,8000.0
2.0,5.0,17,18,6.0,0.8,1.0,1220.0,17.4358,78.3011,8498.0,7.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,0_5_yrs,Sale,Medium,1,Gopanpally,68605874,V68605874,9953.0,9.2057297594185,8500000.0,1220.0,Gopanpally,Apartment,4250000.0,7.0,8498.0
2.0,5.0,23,23,50.0,0.6,2.0,1188.0,17.50066,78.42034,8000.0,6.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Sale,Small,2,: ,69810272,I69810272,4950.0,8.507344855361422,5881000.0,1188.0,: ,Apartment,2940500.0,6.0,8000.0
3.0,3.0,27,27,0.0,,2.0,3940.0,17.443855,78.250431,8000.0,30.0,0,1,0,1,0,0,1,0,0,Villa,Semi_Furnished,East,Resale_Old,Sale,XL,2,: ,70098430,B70098430,7182.0,8.879472402074802,28300000.0,3940.0,: ,Villa,9433333.333333334,30.0,8000.0
,5.0,4,4,0.0,,,2250.0,17.42169,78.21842,8000.0,,1,0,0,1,0,0,0,0,0,Land,Unfurnished,East,New,Sale,Large,None,: ,71001714,Q71001714,1333.0,7.195937226475569,3000000.0,2250.0,: ,Land,,,8000.0
