PROP_ID,location,AREA,PRICE,BEDROOM_NUM,MIN_AREA_SQFT,MAX_AREA_SQFT,AMENITIES,AGE,FLOOR_NUM,TOTAL_FLOOR,BALCONY_NUM,TOTAL_LANDMARK_COUNT,REGISTERED_DAYS,PROPERTY_TYPE,FURNISH,FACING,VERIFIED,LAT,LNG
V70609898,unknown,unknown,50000000.0,5.0,5000.0,5000.0,,20.0,2.0,3.0,4.0,46.0,21.0,villa,unfurnished,unknown,0,17.4164707,78.4382469
C70609866,unknown,unknown,100000000.0,6.0,7000.0,7000.0,,20.0,2.0,3.0,4.0,50.0,21.0,villa,unfurnished,unknown,0,17.4295317,78.41266
B70601974,unknown,unknown,100000000.0,6.0,7500.0,7500.0,,20.0,2.0,3.0,4.0,48.0,21.0,villa,unfurnished,unknown,0,17.4411482,78.3910691
T70601970,unknown,unknown,50000000.0,5.0,5000.0,5000.0,,20.0,2.0,3.0,4.0,48.0,21.0,villa,unfurnished,unknown,0,17.4411482,78.3910691
D70601962,unknown,unknown,100000000.0,6.0,7500.0,7500.0,,20.0,2.0,3.0,4.0,49.0,21.0,villa,unfurnished,unknown,0,17.4609913,78.3532083
Y70601956,unknown,unknown,50000000.0,5.0,5000.0,5000.0,,20.0,2.0,3.0,4.0,49.0,21.0,villa,unfurnished,unknown,0,17.4609913,78.3532083
D70601926,unknown,unknown,100000000.0,5.0,7500.0,7500.0,,20.0,2.0,3.0,4.0,4.0,21.0,villa,unfurnished,unknown,0,17.385392,78.33106
X70601922,unknown,unknown,50000000.0,5.0,5000.0,5000.0,,20.0,2.0,3.0,4.0,4.0,21.0,villa,unfurnished,unknown,0,17.385392,78.33106
T70601920,unknown,unknown,100000000.0,5.0,7500.0,7500.0,,20.0,2.0,3.0,4.0,26.0,21.0,villa,semi-furnished,unknown,0,17.40223,78.3444
G70601918,unknown,unknown,50000000.0,5.0,5000.0,5000.0,,20.0,2.0,3.0,4.0,26.0,21.0,villa,unfurnished,unknown,0,17.40223,78.3444
M70601916,unknown,unknown,100000000.0,5.0,7500.0,7500.0,,20.0,2.0,3.0,4.0,25.0,21.0,villa,unfurnished,unknown,0,17.3923634,78.3621784
M70601914,unknown,unknown,75000000.0,5.0,6000.0,6000.0,,20.0,2.0,3.0,4.0,25.0,21.0,villa,unfurnished,unknown,0,17.3923634,78.3621784
X70601910,unknown,unknown,50000000.0,5.0,5000.0,5000.0,,20.0,2.0,3.0,4.0,25.0,21.0,villa,unfurnished,unknown,0,17.3923634,78.3621784
I70601908,unknown,unknown,100000000.0,5.0,7000.0,7000.0,,20.0,2.0,3.0,4.0,48.0,21.0,villa,unfurnished,unknown,0,17.42278,78.34724
X70601906,unknown,unknown,75000000.0,5.0,6000.0,6000.0,,20.0,2.0,3.0,4.0,48.0,21.0,villa,semi-furnished,unknown,0,17.42278,78.34724
V70601904,unknown,unknown,50000000.0,5.0,5000.0,5000.0,,20.0,2.0,3.0,4.0,48.0,21.0,villa,unfurnished,unknown,0,17.42278,78.34724
T70601900,unknown,unknown,75000000.0,5.0,5000.0,5000.0,,20.0,2.0,3.0,4.0,47.0,21.0,villa,unfurnished,unknown,0,17.4359437,78.3416731
Y70601890,unknown,unknown,100000000.0,5.0,6000.0,6000.0,,20.0,2.0,3.0,4.0,47.0,21.0,villa,unfurnished,unknown,0,17.4359437,78.3416731
B70601888,unknown,unknown,50000000.0,5.0,5000.0,5000.0,,20.0,2.0,3.0,4.0,47.0,21.0,villa,unfurnished,unknown,0,17.4359437,78.3416731
L70601414,unknown,unknown,50000000.0,5.0,5000.0,5000.0,,20.0,2.0,3.0,4.0,0.0,21.0,villa,unfurnished,unknown,0,17.443354,78.182044
R70601412,unknown,unknown,50000000.0,5.0,5000.0,5000.0,,20.0,2.0,3.0,4.0,0.0,21.0,villa,unfurnished,unknown,0,17.42169,78.21842
E70601406,unknown,unknown,50000000.0,5.0,5000.0,5000.0,,20.0,2.0,3.0,4.0,46.0,21.0,villa,unfurnished,unknown,0,17.5330867548758,78.2682745858627
Y70601404,unknown,unknown,100000000.0,6.0,7500.0,7500.0,,20.0,2.0,3.0,4.0,0.0,21.0,villa,unfurnished,unknown,0,17.443855,78.250431
A70601400,unknown,unknown,50000000.0,5.0,5000.0,5000.0,,20.0,2.0,3.0,4.0,0.0,21.0,villa,semi-furnished,unknown,0,17.443855,78.250431
U70601396,unknown,unknown,100000000.0,6.0,7500.0,7500.0,,20.0,2.0,3.0,4.0,17.0,21.0,villa,unfurnished,unknown,0,17.4664197,78.285342
X70601394,unknown,unknown,50000000.0,5.0,5000.0,5000.0,,20.0,2.0,3.0,4.0,17.0,21.0,villa,unfurnished,unknown,0,17.4664197,78.285342
G70601392,unknown,unknown,100000000.0,6.0,7500.0,7500.0,,20.0,2.0,3.0,4.0,48.0,21.0,villa,unfurnished,unknown,0,17.4411482,78.3910691
R70601388,unknown,unknown,50000000.0,5.0,5000.0,5000.0,,20.0,2.0,3.0,4.0,48.0,21.0,villa,semi-furnished,unknown,0,17.4411482,78.3910691
Y70601386,unknown,unknown,100000000.0,6.0,7500.0,7500.0,,20.0,2.0,3.0,4.0,4.0,21.0,villa,unfurnished,unknown,0,17.385392,78.33106
Y70601382,unknown,unknown,50000000.0,5.0,5000.0,5000.0,,20.0,2.0,3.0,4.0,4.0,21.0,villa,unfurnished,unknown,0,17.385392,78.33106
G70601380,unknown,unknown,100000000.0,6.0,7000.0,7000.0,,20.0,2.0,3.0,4.0,26.0,21.0,villa,unfurnished,unknown,0,17.40223,78.3444
L70601378,unknown,unknown,50000000.0,5.0,5000.0,5000.0,,20.0,2.0,3.0,4.0,26.0,21.0,villa,unfurnished,unknown,0,17.40223,78.3444
Z70601368,unknown,unknown,100000000.0,6.0,7500.0,7500.0,,20.0,2.0,3.0,4.0,25.0,21.0,villa,unfurnished,unknown,0,17.3923634,78.3621784
H70601366,unknown,unknown,75000000.0,5.0,6000.0,6000.0,,20.0,2.0,3.0,4.0,25.0,21.0,villa,unfurnished,unknown,0,17.3923634,78.3621784
P70601356,unknown,unknown,50000000.0,5.0,5000.0,5000.0,,20.0,2.0,3.0,4.0,25.0,21.0,villa,unfurnished,unknown,0,17.3923634,78.3621784
G70601340,unknown,unknown,100000000.0,6.0,7500.0,7500.0,,20.0,2.0,3.0,4.0,48.0,21.0,villa,unfurnished,unknown,0,17.42278,78.34724
W70601338,unknown,unknown,75000000.0,5.0,6000.0,6000.0,,20.0,2.0,3.0,4.0,48.0,21.0,villa,unfurnished,unknown,0,17.42278,78.34724
P70601334,unknown,unknown,50000000.0,5.0,5000.0,5000.0,,20.0,2.0,3.0,4.0,48.0,21.0,villa,unfurnished,unknown,0,17.42278,78.34724
F70601332,unknown,unknown,100000000.0,6.0,7500.0,7500.0,,20.0,2.0,3.0,4.0,47.0,21.0,villa,unfurnished,unknown,0,17.4359437,78.3416731
W70601326,unknown,unknown,75000000.0,5.0,6000.0,6000.0,,20.0,2.0,3.0,4.0,47.0,21.0,villa,unfurnished,unknown,0,17.4359437,78.3416731
D70601324,unknown,unknown,50000000.0,5.0,5000.0,5000.0,,20.0,2.0,3.0,4.0,47.0,21.0,villa,unfurnished,unknown,0,17.4359437,78.3416731
M70601322,unknown,unknown,50000000.0,5.0,5000.0,5000.0,,20.0,2.0,3.0,4.0,50.0,21.0,villa,unfurnished,unknown,0,17.4011618,78.37569
M70601312,unknown,unknown,100000000.0,5.0,5000.0,5000.0,,20.0,2.0,3.0,4.0,49.0,21.0,villa,unfurnished,unknown,0,17.4609913,78.3532083
U70601304,unknown,unknown,50000000.0,5.0,4000.0,4000.0,,20.0,2.0,3.0,4.0,49.0,21.0,villa,unfurnished,unknown,0,17.4609913,78.3532083
G70601296,unknown,unknown,100000000.0,5.0,5000.0,5000.0,,20.0,2.0,3.0,4.0,50.0,21.0,villa,unfurnished,unknown,0,17.43604,78.5746
J70601290,unknown,unknown,50000000.0,4.0,4000.0,4000.0,,20.0,2.0,3.0,4.0,50.0,21.0,villa,unfurnished,unknown,0,17.4295317,78.41266
P70601284,unknown,unknown,100000000.0,5.0,5000.0,5000.0,,20.0,2.0,3.0,4.0,50.0,21.0,villa,unfurnished,unknown,0,17.4295317,78.41266
A70601282,unknown,unknown,100000000.0,4.0,5000.0,5000.0,,20.0,2.0,3.0,4.0,46.0,21.0,villa,unfurnished,unknown,0,17.4164707,78.4382469
G70601280,unknown,unknown,50000000.0,4.0,3500.0,3500.0,,20.0,2.0,3.0,4.0,46.0,21.0,villa,semi-furnished,unknown,0,17.4164707,78.4382469
Q70083122,unknown,unknown,6000000.0,2.0,1198.0,1198.0,,12.0,3.0,5.0,1.0,15.0,30.0,flat,unfurnished,east,0,17.558278,78.359921
L70063116,unknown,unknown,4600000.0,2.0,1050.0,1050.0,,0.0,5.0,5.0,1.0,48.0,30.0,flat,semi-furnished,unknown,0,17.5316,78.26729
V70891342,unknown,unknown,10300000.0,4.0,1080.0,1080.0,,20.0,1.0,2.0,1.0,50.0,7.0,villa,semi-furnished,north-east,0,17.536121,78.289779
E70612532,unknown,unknown,300000000.0,4.0,10000.0,10000.0,,0.0,1.0,2.0,2.0,26.0,21.0,villa,semi-furnished,east,0,17.40223,78.3444
N70232202,unknown,unknown,96000000.0,4.0,9599.0,9599.0,,12.0,9.0,18.0,1.0,0.0,30.0,flat,semi-furnished,east,0,,
V70993924,unknown,unknown,7125000.0,2.0,1130.0,1130.0,,20.0,2.0,5.0,1.0,8.0,2.0,flat,semi-furnished,east,1,17.487030029296875,78.36041259765625
N70993878,unknown,unknown,7108000.0,2.0,1130.0,1130.0,,20.0,3.0,5.0,1.0,8.0,2.0,flat,semi-furnished,east,0,17.487030029296875,78.36041259765625
N70928288,unknown,unknown,9313000.0,2.0,1014.0,1014.0,,0.0,6.0,11.0,1.0,8.0,5.0,flat,semi-furnished,east,1,17.4480919,78.3787508
N70928318,unknown,unknown,10000000.0,2.0,1100.0,1100.0,,0.0,6.0,11.0,1.0,8.0,5.0,flat,semi-furnished,east,1,17.4480919,78.3787508
H70928014,unknown,unknown,8159999.999999999,2.0,1200.0,1200.0,,0.0,2.0,5.0,1.0,8.0,5.0,flat,semi-furnished,east,1,17.485091,78.3671565
P70927556,unknown,unknown,5929000.0,2.0,872.0,872.0,,0.0,2.0,5.0,1.0,8.0,5.0,flat,semi-furnished,east,1,17.485091,78.3671565
Y70928392,unknown,unknown,10000000.0,3.0,1750.0,1750.0,,0.0,6.0,11.0,2.0,8.0,5.0,flat,semi-furnished,east,1,17.4480919,78.3787508
C70927860,unknown,unknown,7065000.000000001,2.0,1039.0,1039.0,,0.0,2.0,5.0,1.0,8.0,5.0,flat,semi-furnished,east,1,17.485091,78.3671565
W70927884,unknown,unknown,6986000.0,2.0,1127.0,1127.0,,0.0,3.0,5.0,1.0,8.0,5.0,flat,semi-furnished,east,1,17.485091,78.3671565
Y70927954,unknown,unknown,8469000.0,2.0,1238.0,1238.0,,0.0,2.0,5.0,1.0,8.0,5.0,flat,semi-furnished,east,1,17.485091,78.3671565
P70927820,unknown,unknown,9945000.0,3.0,1530.0,1530.0,,12.0,9.0,48.0,2.0,50.0,5.0,flat,semi-furnished,unknown,0,17.509181,78.3521088
Z70927754,unknown,unknown,8664000.0,3.0,1333.0,1333.0,,12.0,5.0,47.0,2.0,50.0,5.0,flat,semi-furnished,west,0,17.509181,78.3521088
N70848366,unknown,unknown,12400000.0,3.0,1819.0,1819.0,,0.0,4.0,10.0,1.0,50.0,7.0,flat,semi-furnished,west,1,17.500647,78.42034
F70848192,unknown,unknown,8711000.0,2.0,1287.0,1287.0,,20.0,3.0,10.0,1.0,50.0,7.0,flat,semi-furnished,east,0,17.485091,78.3671565
I70402508,unknown,unknown,7739000.0,3.0,1428.0,1428.0,,0.0,3.0,14.0,1.0,50.0,7.0,flat,semi-furnished,west,1,17.500679,78.42037
O70402436,unknown,unknown,6964000.0,3.0,1273.0,1273.0,,0.0,4.0,14.0,1.0,50.0,7.0,flat,semi-furnished,west,1,17.500679,78.42037
N70403284,unknown,unknown,6050000.0,2.0,1100.0,1100.0,,0.0,2.0,5.0,1.0,50.0,21.0,flat,semi-furnished,east,1,17.475576,78.33514
C70401878,unknown,unknown,9464000.0,3.0,1555.0,1555.0,,0.0,3.0,5.0,2.0,50.0,21.0,flat,semi-furnished,east,1,17.475576,78.33514
Y70502004,unknown,unknown,7084000.0,3.0,1300.0,1300.0,,12.0,2.0,10.0,2.0,50.0,28.0,flat,semi-furnished,east,0,17.5203424,78.3970205
D70401664,unknown,unknown,7811000.0,2.0,1265.0,1265.0,,0.0,2.0,5.0,1.0,49.0,30.0,flat,semi-furnished,west,1,17.475363,78.427216
S70401548,unknown,unknown,8268000.000000001,3.0,1420.0,1420.0,,0.0,3.0,6.0,1.0,50.0,30.0,flat,semi-furnished,west,1,17.468342,78.426704
H70401830,unknown,unknown,6670999.999999999,2.0,1065.0,1065.0,,0.0,3.0,5.0,1.0,50.0,30.0,flat,semi-furnished,east,1,17.468342,78.426704
T70401492,unknown,unknown,8268000.000000001,3.0,1420.0,1420.0,,0.0,4.0,6.0,1.0,5.0,30.0,flat,semi-furnished,east,1,17.49182,78.32617
V70403338,unknown,unknown,8250000.0,3.0,1500.0,1500.0,,0.0,2.0,5.0,1.0,50.0,30.0,flat,semi-furnished,east,1,17.46845,78.4267
N70401924,unknown,unknown,9578000.0,3.0,1575.0,1575.0,,0.0,3.0,5.0,1.0,50.0,30.0,flat,semi-furnished,east,1,17.468544,78.426414
F70401582,unknown,unknown,7080000.0,2.0,1200.0,1200.0,,0.0,2.0,6.0,1.0,5.0,30.0,flat,semi-furnished,east,1,17.49182,78.32617
D70401366,unknown,unknown,7762000.0,2.0,1205.0,1205.0,,0.0,3.0,5.0,1.0,12.0,30.0,flat,semi-furnished,east,1,17.4664197,78.285342
E70449468,unknown,unknown,10200000.0,3.0,2000.0,2000.0,,12.0,6.0,10.0,2.0,49.0,30.0,flat,semi-furnished,east,0,17.38504,78.48667
W70401272,unknown,unknown,6616000.0,2.0,1121.0,1121.0,,0.0,1.0,5.0,1.0,12.0,30.0,flat,semi-furnished,east,1,17.4664197,78.285342
N70401428,unknown,unknown,8334000.0,2.0,1305.0,1305.0,,0.0,3.0,5.0,1.0,12.0,30.0,flat,unfurnished,east,1,17.4664197,78.285342
S70401332,unknown,unknown,7266000.0,2.0,1121.0,1121.0,,0.0,3.0,5.0,1.0,12.0,30.0,flat,semi-furnished,east,1,17.4664197,78.285342
G70401696,unknown,unknown,6923999.999999999,2.0,1110.0,1110.0,,0.0,2.0,5.0,1.0,50.0,30.0,flat,semi-furnished,east,1,17.500656,78.420364
N70402914,unknown,unknown,7379000.000000001,2.0,1190.0,1190.0,,0.0,3.0,5.0,1.0,50.0,30.0,flat,semi-furnished,north,1,17.500671,78.42038
L70402960,unknown,unknown,7909000.0,2.0,1275.0,1275.0,,0.0,3.0,5.0,1.0,50.0,30.0,flat,semi-furnished,west,1,17.500671,78.42038
H70402846,unknown,unknown,7161000.0,2.0,1155.0,1155.0,,0.0,2.0,5.0,1.0,50.0,30.0,flat,semi-furnished,east,1,17.500671,78.42038
R70402776,unknown,unknown,8250000.0,3.0,1575.0,1575.0,,0.0,3.0,5.0,1.0,49.0,30.0,flat,semi-furnished,west,1,17.504227,78.331726
K70402602,unknown,unknown,5610000.0,2.0,1100.0,1100.0,,0.0,2.0,5.0,1.0,49.0,30.0,flat,semi-furnished,east,1,17.504227,78.331726
S70402660,unknown,unknown,5737000.0,2.0,1125.0,1125.0,,0.0,3.0,5.0,1.0,49.0,30.0,flat,semi-furnished,east,1,17.504227,78.331726
Z70402728,unknown,unknown,8050000.0,3.0,1525.0,1525.0,,0.0,3.0,5.0,1.0,49.0,30.0,flat,semi-furnished,west,1,17.504227,78.331726
B70402562,unknown,unknown,5355000.0,2.0,1050.0,1050.0,,0.0,2.0,5.0,1.0,49.0,30.0,flat,semi-furnished,east,1,17.504227,78.331726
Q70403090,unknown,unknown,8976000.0,2.0,1495.0,1495.0,,12.0,7.0,12.0,1.0,50.0,30.0,flat,semi-furnished,east,0,17.509181,78.3521088
I70403066,unknown,unknown,7259999.999999999,2.0,1210.0,1210.0,,12.0,5.0,13.0,1.0,50.0,30.0,flat,semi-furnished,east,0,17.509181,78.3521088
G70402204,unknown,unknown,8512000.0,2.0,1456.0,1456.0,,12.0,7.0,12.0,1.0,14.0,30.0,flat,semi-furnished,east,0,17.499527,78.4767399
N70402168,unknown,unknown,10500000.0,3.0,1850.0,1850.0,,12.0,4.0,12.0,2.0,14.0,30.0,flat,semi-furnished,unknown,0,17.499527,78.4767399
D70341476,unknown,unknown,11000000.0,3.0,1965.0,1965.0,,12.0,1.0,3.0,2.0,1.0,30.0,flat,semi-furnished,east,0,17.555324,78.308221
I70310426,unknown,unknown,7056000.0,3.0,1260.0,1260.0,,12.0,10.0,10.0,2.0,49.0,30.0,flat,semi-furnished,east,0,17.38504,78.48667
Q70223776,unknown,unknown,21500000.0,3.0,3591.0,3591.0,,12.0,1.0,2.0,1.0,0.0,30.0,villa,semi-furnished,north,0,17.443855,78.250431
J70186804,unknown,unknown,10300000.0,3.0,1975.0,1975.0,,12.0,1.0,2.0,1.0,46.0,30.0,villa,semi-furnished,east,0,17.5330867548758,78.2682745858627
X70155162,unknown,unknown,9500000.0,2.0,1200.0,1200.0,,0.0,4.0,5.0,1.0,50.0,30.0,flat,semi-furnished,west,0,17.495289,78.418967
K70145690,unknown,unknown,20000000.0,3.0,2160.0,2160.0,,0.0,15.0,19.0,2.0,9.0,30.0,flat,furnished,east,0,17.467762,78.408146
O69999202,unknown,unknown,11500000.0,3.0,1850.0,1850.0,,20.0,1.0,4.0,1.0,46.0,30.0,flat,semi-furnished,west,1,17.4843253,78.5558902
F70899788,unknown,unknown,50000000.0,3.0,2595.0,2595.0,,0.0,25.0,36.0,1.0,13.0,2.0,flat,furnished,unknown,1,17.4300212,78.376509
D70962876,unknown,unknown,11299999.999999998,2.0,1253.0,1253.0,,20.0,19.0,25.0,1.0,43.0,3.0,flat,semi-furnished,unknown,0,17.516785,78.295298
J70962858,unknown,unknown,15000000.0,2.0,1314.0,1314.0,,0.0,14.0,31.0,1.0,12.0,3.0,flat,furnished,unknown,0,17.398775,78.355493
T70962840,unknown,unknown,26400000.0,3.0,2510.0,2510.0,,20.0,8.0,18.0,1.0,12.0,3.0,flat,semi-furnished,unknown,0,17.466742,78.337059
L70962828,unknown,unknown,11000000.0,2.0,1315.0,1315.0,,20.0,12.0,30.0,1.0,12.0,3.0,flat,semi-furnished,unknown,0,17.45227,78.299843
P70900798,unknown,unknown,18500000.0,3.0,1900.0,1900.0,,20.0,28.0,31.0,1.0,13.0,7.0,flat,semi-furnished,unknown,0,17.465823,78.407845
I70900656,unknown,unknown,15000000.0,3.0,1600.0,1600.0,,20.0,20.0,31.0,1.0,13.0,7.0,flat,semi-furnished,unknown,0,17.465823,78.407845
G70900548,unknown,unknown,18000000.0,3.0,1899.0,1899.0,,2.5,18.0,35.0,1.0,8.0,7.0,villa,furnished,unknown,0,17.475742,78.391786
S70900390,unknown,unknown,17500000.0,3.0,1901.0,1901.0,,2.5,6.0,30.0,1.0,44.0,7.0,flat,semi-furnished,unknown,0,17.4400802,78.3489168
Z70900242,unknown,unknown,19500000.0,3.0,1915.0,1915.0,,2.5,13.0,20.0,1.0,45.0,7.0,flat,furnished,unknown,0,17.444797,78.366116
A70900146,unknown,unknown,67800000.0,4.0,3988.0,3988.0,,12.0,37.0,42.0,2.0,12.0,7.0,flat,semi-furnished,unknown,0,17.466346,78.378971
W70900042,unknown,unknown,10800000.0,2.0,1460.0,1460.0,,20.0,1.0,12.0,1.0,10.0,7.0,flat,semi-furnished,unknown,0,17.382212,78.360496
Y70899872,unknown,unknown,17000000.0,3.0,1875.0,1875.0,,20.0,10.0,18.0,1.0,10.0,7.0,flat,semi-furnished,unknown,0,17.387587,78.348054
M70899622,unknown,unknown,21000000.0,3.0,1957.0,1957.0,,20.0,13.0,32.0,1.0,13.0,7.0,flat,semi-furnished,unknown,0,17.391372,78.339424
P70899558,unknown,unknown,11500000.0,2.0,1335.0,1335.0,,20.0,7.0,22.0,1.0,9.0,7.0,flat,semi-furnished,unknown,0,17.478221,78.312255
N70899278,unknown,unknown,13500000.0,3.0,1740.0,1740.0,,0.0,8.0,15.0,2.0,50.0,7.0,flat,furnished,unknown,0,17.469685,78.311676
S70644548,unknown,unknown,7500000.0,3.0,1200.0,1200.0,,20.0,2.0,5.0,2.0,12.0,14.0,flat,semi-furnished,east,1,17.5455508,78.3726676
I68194190,unknown,unknown,31400000.0,4.0,2729.0,2729.0,,20.0,15.0,34.0,3.0,10.0,3.0,flat,semi-furnished,east,0,17.41341,78.339447
O68194322,unknown,unknown,14800000.0,2.0,1283.0,1283.0,,20.0,25.0,34.0,2.0,10.0,3.0,flat,semi-furnished,east,0,17.41341,78.339447
J69919334,unknown,unknown,7567000.0,3.0,1485.0,1485.0,,0.0,1.0,5.0,1.0,12.0,30.0,flat,semi-furnished,west,0,17.5455914,78.3729128
G69918544,unknown,unknown,6300000.0,2.0,1160.0,1160.0,,0.0,5.0,5.0,1.0,12.0,60.0,flat,semi-furnished,west,0,17.5457896,78.3726037
J69918726,unknown,unknown,6300000.0,2.0,1150.0,1150.0,,0.0,4.0,5.0,1.0,11.0,60.0,flat,semi-furnished,west,0,17.5460354,78.3734824
J69918856,unknown,unknown,6400000.0,2.0,1160.0,1160.0,,0.0,3.0,5.0,1.0,11.0,60.0,flat,semi-furnished,east,0,17.5456427,78.3730232
O69919036,unknown,unknown,8200000.0,3.0,1500.0,1500.0,,0.0,2.0,5.0,1.0,11.0,60.0,flat,semi-furnished,west,0,17.5462541,78.3725461
B69919178,unknown,unknown,6400000.0,2.0,1150.0,1150.0,,0.0,2.0,5.0,1.0,12.0,60.0,flat,semi-furnished,east,0,17.5455914,78.3729128
W70656230,appa junction,appa junction,13500000.0,3.0,1660.0,1660.0,,0.0,7.0,8.0,2.0,18.0,,flat,furnished,west,1,17.349152,78.391046
O71002796,appa junction,appa junction,7500000.0,2.0,1134.0,1134.0,,2.5,4.0,20.0,1.0,4.0,2.0,flat,furnished,east,0,17.357201,78.371351
Y70823972,kokapet,kokapet,105000000.0,4.0,5500.0,5500.0,,0.0,2.0,3.0,2.0,11.0,7.0,villa,semi-furnished,west,1,17.395888,78.3322
P70824222,nallagandla,nallagandla,21000000.0,3.0,2070.0,2070.0,,20.0,12.0,22.0,2.0,9.0,7.0,flat,semi-furnished,east,0,17.478221,78.312255
J70779604,tellapur,tellapur,55000000.0,4.0,3223.0,3223.0,,20.0,2.0,3.0,2.0,15.0,14.0,villa,semi-furnished,west,0,17.465956,78.261911
B70696448,nallagandla,nallagandla,25000000.0,3.0,1970.0,1970.0,,0.0,7.0,19.0,1.0,50.0,14.0,flat,semi-furnished,east,1,17.465885,78.311337
N70629144,unknown,unknown,26000000.0,3.0,2750.0,2750.0,,0.0,4.0,5.0,2.0,46.0,14.0,flat,furnished,west,1,17.4219344,78.4444485
A70009936,kondapur,kondapur,89300000.0,4.0,4467.0,4467.0,,20.0,2.0,3.0,2.0,15.0,21.0,villa,semi-furnished,east,1,17.4844239,78.3390345
M69990252,tellapur,tellapur,65000000.0,4.0,4150.0,4150.0,,20.0,2.0,3.0,2.0,15.0,30.0,villa,semi-furnished,east,1,17.4648522,78.2616527
C70123420,osman nagar,osman nagar,66000000.0,4.0,3667.0,3667.0,,20.0,2.0,3.0,3.0,3.0,30.0,villa,semi-furnished,east,0,17.43716,78.286303
I70511438,unknown,unknown,25600000.0,3.0,3200.0,3200.0,,12.0,1.0,2.0,2.0,17.0,21.0,villa,semi-furnished,north-east,0,17.4664197,78.285342
S70354848,unknown,unknown,2500000.0,1.0,5445.0,5445.0,,12.0,1.0,2.0,1.0,0.0,30.0,house,furnished,east,0,,
E70283890,unknown,unknown,25600000.0,3.0,3200.0,3200.0,,12.0,1.0,2.0,2.0,0.0,30.0,villa,semi-furnished,north-east,0,17.443855,78.250431
C70281038,unknown,unknown,20000000.0,3.0,2500.0,2500.0,,12.0,1.0,2.0,2.0,0.0,30.0,villa,semi-furnished,north-east,0,17.443855,78.250431
J70231484,unknown,unknown,9500000.0,3.0,1720.0,1720.0,,12.0,5.0,9.0,2.0,0.0,30.0,flat,semi-furnished,east,0,17.443855,78.250431
O71003368,unknown,unknown,6500000.0,2.0,1069.0,1069.0,,20.0,3.0,5.0,1.0,6.0,2.0,flat,furnished,unknown,0,17.529701,78.333031
G71003282,unknown,unknown,6498000.0,2.0,1050.0,1050.0,,20.0,1.0,5.0,1.0,6.0,2.0,flat,furnished,unknown,0,17.529701,78.333031
J71003198,unknown,unknown,6495000.0,2.0,1069.0,1069.0,,20.0,4.0,5.0,1.0,34.0,2.0,flat,furnished,unknown,0,17.5238479933976,78.3227692229911
K71003052,unknown,unknown,6500000.0,2.0,1069.0,1069.0,,20.0,3.0,5.0,1.0,34.0,2.0,flat,unfurnished,unknown,0,17.5238479933976,78.3227692229911
P71002988,unknown,unknown,40000000.0,3.0,3000.0,3000.0,,12.0,3.0,6.0,2.0,50.0,2.0,flat,semi-furnished,unknown,0,17.4295317,78.41266
H71002960,unknown,unknown,40000000.0,3.0,3000.0,3000.0,,12.0,3.0,6.0,2.0,50.0,2.0,flat,semi-furnished,unknown,0,17.4295317,78.41266
E71002920,unknown,unknown,6500000.0,2.0,1065.0,1065.0,,20.0,3.0,5.0,1.0,34.0,2.0,flat,furnished,unknown,0,17.5238479933976,78.3227692229911
D71002884,unknown,unknown,6500000.0,2.0,1065.0,1065.0,,20.0,2.0,5.0,1.0,34.0,2.0,flat,furnished,unknown,0,17.5238479933976,78.3227692229911
V66437794,kukatpally,kukatpally,34000000.0,4.0,1737.0,1737.0,,2.5,2.0,3.0,2.0,47.0,,villa,furnished,north-east,0,17.46843,78.40761
I70153776,unknown,unknown,5830000.0,2.0,1100.0,1100.0,,12.0,1.0,5.0,2.0,34.0,30.0,flat,semi-furnished,east,0,17.5238479933976,78.3227692229911
C70153422,unknown,unknown,6300000.0,2.0,1150.0,1150.0,,12.0,2.0,4.0,1.0,34.0,30.0,flat,semi-furnished,east,0,17.5238479933976,78.3227692229911
O69344854,unknown,unknown,14200000.0,4.0,1530.0,1530.0,,20.0,1.0,2.0,2.0,6.0,14.0,villa,furnished,east,0,17.5564,78.36389
R70700338,unknown,unknown,10000000.0,3.0,1665.0,1665.0,,20.0,5.0,5.0,1.0,50.0,14.0,flat,semi-furnished,west,0,17.4897803,78.3575296
O70700242,unknown,unknown,11000000.0,3.0,1665.0,1665.0,,20.0,5.0,5.0,2.0,11.0,14.0,flat,semi-furnished,west,0,17.509181,78.3521088
W70568894,unknown,unknown,8252000.0,2.0,1310.0,1310.0,,12.0,8.0,8.0,1.0,50.0,21.0,flat,semi-furnished,east,0,17.485091,78.3671565
G69354394,unknown,unknown,4860000.0,2.0,1215.0,1215.0,,0.0,5.0,5.0,2.0,44.0,28.0,flat,semi-furnished,east,1,17.435053,78.366264
H69354176,unknown,unknown,7020000.0,3.0,1350.0,1350.0,,0.0,5.0,5.0,2.0,44.0,28.0,flat,semi-furnished,east,1,17.435053,78.366264
K69354074,unknown,unknown,4940000.0,2.0,950.0,950.0,,0.0,5.0,5.0,2.0,50.0,28.0,flat,semi-furnished,east,1,17.527554,78.42414
Q70076932,unknown,unknown,7109999.999999999,2.0,1205.0,1205.0,,0.0,5.0,5.0,2.0,13.0,30.0,flat,semi-furnished,east,1,17.466402,78.28256
J70076854,unknown,unknown,6638000.0,2.0,1125.0,1125.0,,0.0,5.0,5.0,2.0,13.0,30.0,flat,semi-furnished,east,1,17.466402,78.28256
