BEDROOM_NUM_CLEAN,TOTAL_FLOOR,FEATURE_COUNT,AMENITY_COUNT,LANDMARK_COUNT,FLOOR_RATIO,BALCONY_NUM,AREA_SQFT,LATITUDE,LONGITUDE,LISTING_AGE_DAYS,IS_READY_TO_MOVE,IS_UNDER_CONSTR,IS_RERA,IS_RESALE,IS_NEW_BOOKING,IS_VERIFIED,HAS_SOCIETY,IS_TOP_FLOOR,IS_GROUND_FLOOR,PROP_TYPE_CLEAN,FURNISH_LABEL,FACING_LABEL,AGE_LABEL,AREA_BUCKET,BALCONY_BUCKET,LOCALITY,TARGET_PRICE_SQFT,FLOOR_RATIO_WAS_MISSING,BALCONY_NUM_WAS_MISSING,BEDROOM_NUM_CLEAN_WAS_MISSING,TOTAL_FLOOR_WAS_MISSING
2.0,22.0,8,11,13.0,0.3181818181818182,1.0,1342.0,17.4359437,78.3416731,7.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,1,Gachibowli,6163.0,0,0,0,0
2.0,5.0,6,6,45.0,0.6,1.0,1000.0,17.446787,78.398544,7.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Small,1,: ,4200.0,0,0,0,0
2.0,22.0,8,10,13.0,0.2727272727272727,1.0,1398.0,17.4359437,78.3416731,7.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Medium,1,: ,7010.0,0,0,0,0
3.0,14.0,8,10,47.0,0.1428571428571428,1.0,1384.0,17.4359437,78.3416731,7.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,West,Under_Construction,Medium,1,: ,9031.0,0,0,0,0
1.0,1.0,0,1,0.0,0.5384615384615384,0.0,312.0,17.2494091,78.4183466,21.0,1,0,0,1,0,0,0,0,0,Farmhouse,Semi_Furnished,East,Resale_Very_Old,Micro,Unknown,: ,8799.0,1,0,0,0
1.0,0.0,2,2,0.0,0.5384615384615384,0.0,1800.0,17.2494091,78.4183466,21.0,0,1,0,1,0,0,0,0,0,Farmhouse,Semi_Furnished,East,Resale_Old,Medium,Unknown,: ,14500.0,1,0,0,0
3.0,5.0,7,11,49.0,0.4,2.0,1950.0,17.38504,78.48667,21.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,East,Resale_Very_Old,Large,2,: ,10000.0,0,0,0,0
3.0,15.0,8,11,47.0,0.7333333333333333,1.0,1905.0,17.4359437,78.3416731,21.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,NE,Under_Construction,Large,1,: ,10078.0,0,0,0,0
2.0,31.0,8,11,12.0,0.2903225806451613,1.0,1314.0,17.399313,78.3538722,28.0,1,0,0,1,0,1,1,0,0,Apartment,Furnished,East,Under_Construction,Medium,1,: ,11567.0,0,0,0,0
2.0,1.0,1,1,0.0,0.5384615384615384,1.0,1350.0,17.2494091,78.4183466,30.0,0,1,0,1,0,0,0,0,0,Villa,Semi_Furnished,East,Resale_Old,Medium,1,: ,38666.0,1,0,0,0
2.0,1.0,3,3,6.0,0.5384615384615384,1.0,990.0,17.542319,78.226934,30.0,0,1,0,1,0,0,1,0,0,Villa,Semi_Furnished,East,Resale_Old,Small,1,: ,59090.0,1,0,0,0
3.0,5.0,4,7,44.0,0.6,1.0,1400.0,17.440084,78.348915,2.0,1,0,0,1,0,1,1,0,0,Apartment,Furnished,East,Under_Construction,Medium,1,Gayathri Nagar Colony,8214.0,0,0,0,0
3.0,34.0,7,9,13.0,0.9117647058823528,1.0,2049.0,17.3966194,78.3392511,3.0,1,0,1,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Large,1,Kokapet,10004.0,0,0,0,0
3.0,34.0,7,9,13.0,0.1764705882352941,1.0,2049.0,17.3956879,78.3413741,3.0,1,0,1,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Large,1,Kokapet,9272.0,0,0,0,0
3.0,34.0,31,33,13.0,0.3823529411764705,1.0,1390.0,17.40223,78.3444,7.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Old,Medium,1,: ,10071.0,0,0,0,0
4.0,36.0,30,32,13.0,0.5277777777777778,2.0,4070.0,17.4480919,78.3787508,7.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Very_Old,XL,2,: ,22000.0,0,0,0,0
3.0,36.0,30,32,13.0,0.4166666666666667,2.0,3430.0,17.4480919,78.3787508,7.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Very_Old,XL,2,: ,21000.0,0,0,0,0
3.0,34.0,31,34,13.0,0.2647058823529412,1.0,1390.0,17.40223,78.3444,7.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Old,Medium,1,: ,10143.0,0,0,0,0
3.0,35.0,8,10,10.0,0.7428571428571429,1.0,1993.0,17.4359437,78.3416731,7.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Large,1,Gachibowli,11289.0,0,0,0,0
10.0,3.0,3,4,50.0,0.5384615384615384,3.0,3600.0,17.3780046,78.4305287,7.0,1,0,0,1,0,0,0,0,0,Villa,Furnished,Unknown,0_5_yrs,XL,3+,: ,19444.0,1,0,0,0
3.0,36.0,31,34,13.0,0.5555555555555556,2.0,3430.0,17.4480919,78.3787508,7.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Very_Old,XL,2,: ,24781.0,0,0,0,0
3.0,34.0,31,33,13.0,0.7352941176470589,1.0,1769.0,17.40223,78.3444,7.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Old,Medium,1,: ,10740.0,0,0,0,0
2.0,35.0,31,34,10.0,0.2,1.0,1283.0,17.4359437,78.3416731,7.0,1,0,1,1,0,0,1,0,0,Apartment,Furnished,East,Resale_Very_Old,Medium,1,: ,11379.0,0,0,0,0
3.0,34.0,7,9,13.0,0.5882352941176471,1.0,2048.0,17.40223,78.3444,14.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Old,Large,1,Kokapet,10498.0,0,0,0,0
2.0,35.0,31,34,10.0,0.1142857142857142,1.0,1492.0,17.4359437,78.3416731,14.0,1,0,1,1,0,0,1,0,0,Apartment,Furnished,West,Resale_Very_Old,Medium,1,: ,11930.0,0,0,0,0
3.0,34.0,31,33,13.0,0.5294117647058824,1.0,1390.0,17.40223,78.3444,21.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Old,Medium,1,: ,10791.0,0,0,0,0
3.0,32.0,31,34,13.0,0.90625,1.0,2235.0,17.40223,78.3444,21.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Large,1,: ,11633.0,0,0,0,0
4.0,42.0,31,33,12.0,0.3333333333333333,2.0,2928.0,17.4480919,78.3787508,28.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Old,XL,2,: ,13000.0,0,0,0,0
3.0,35.0,31,34,10.0,0.1142857142857142,1.0,1742.0,17.4359437,78.3416731,30.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Very_Old,Medium,1,: ,11481.0,0,0,0,0
2.0,35.0,31,33,10.0,0.2285714285714285,1.0,1492.0,17.4359437,78.3416731,30.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Very_Old,Medium,1,: ,10500.0,0,0,0,0
2.0,35.0,30,32,10.0,0.2571428571428571,1.0,1283.0,17.4359437,78.3416731,30.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Medium,1,: ,10500.0,0,0,0,0
3.0,36.0,30,33,13.0,0.0277777777777777,2.0,3430.0,17.4480919,78.3787508,30.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Very_Old,XL,2,: ,17784.0,0,0,0,0
2.0,35.0,31,34,10.0,0.1142857142857142,1.0,1492.0,17.4359437,78.3416731,30.0,1,0,1,1,0,0,1,0,0,Apartment,Furnished,West,Resale_Very_Old,Medium,1,: ,12064.0,0,0,0,0
10.0,5.0,22,23,49.0,0.5384615384615384,4.0,10000.0,17.38504,78.48667,30.0,1,0,0,1,0,0,0,0,0,Villa,Furnished,NE,5_10_yrs,XXL,3+,: ,7500.0,1,0,0,0
3.0,14.0,31,34,48.0,0.5384615384615384,1.0,3370.0,17.4411482,78.3910691,30.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,East,Under_Construction,XL,1,: ,17210.0,1,0,0,0
4.0,5.0,2,3,45.0,0.8,2.0,2400.0,17.44057,78.365551,30.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,West,5_10_yrs,Large,2,: ,8125.0,0,0,0,0
3.0,7.0,7,7,49.0,0.5714285714285714,1.0,1248.0,17.4609913,78.3532083,30.0,1,0,0,1,0,1,1,0,0,Apartment,Furnished,West,Under_Construction,Medium,1,: ,7211.0,0,0,0,0
2.0,31.0,7,7,12.0,0.6774193548387096,1.0,1314.0,17.3973794,78.3856447,30.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,Unknown,Resale_Very_Old,Medium,1,: ,10958.0,0,0,0,0
3.0,31.0,7,7,12.0,0.967741935483871,1.0,1834.0,17.3973794,78.3856447,30.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,Unknown,Resale_Very_Old,Large,1,: ,11723.0,0,0,0,0
3.0,31.0,7,8,15.0,0.7741935483870968,1.0,1600.0,17.42278,78.34724,30.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,Unknown,Resale_Very_Old,Medium,1,: ,13125.0,0,0,0,0
4.0,2.0,15,18,50.0,0.5384615384615384,1.0,3276.0,17.4295317,78.41266,30.0,1,0,0,1,0,0,0,0,0,Villa,Furnished,North,0_5_yrs,XL,1,: ,31288.0,1,0,0,0
3.0,4.0,14,17,48.0,0.25,1.0,2380.0,17.470128,78.380278,30.0,1,0,0,1,0,0,0,0,0,Builder_Floor,Furnished,West,0_5_yrs,Large,1,: ,11500.0,0,0,0,0
4.0,4.0,14,17,48.0,0.75,2.0,4760.0,17.470128,78.380278,30.0,1,0,0,1,0,0,0,0,0,Builder_Floor,Furnished,West,0_5_yrs,XL,2,: ,11500.0,0,0,0,0
10.0,4.0,12,16,48.0,0.5384615384615384,4.0,12000.0,17.470128,78.380278,30.0,1,0,0,1,0,0,0,0,0,Builder_Floor,Furnished,North,0_5_yrs,XXL,3+,: ,13333.0,1,0,0,0
2.0,35.0,30,33,10.0,0.2571428571428571,1.0,1492.0,17.4359437,78.3416731,30.0,1,0,1,1,0,0,1,0,0,Apartment,Furnished,West,Resale_Very_Old,Medium,1,: ,13069.0,0,0,0,0
7.0,2.0,16,19,50.0,0.5384615384615384,4.0,12312.0,17.4295317,78.41266,30.0,1,0,0,1,0,0,0,0,0,Villa,Furnished,SW,5_10_yrs,XXL,3+,: ,42235.0,1,0,0,0
2.0,22.0,6,6,9.0,0.3636363636363636,1.0,1335.0,17.4783336,78.3130898,30.0,1,0,1,1,0,1,1,0,0,Apartment,Semi_Furnished,West,Resale_Very_Old,Medium,1,: ,8988.0,0,0,0,0
3.0,12.0,8,10,15.0,0.25,1.0,1845.0,17.4528877,78.3002781,30.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,West,Under_Construction,Large,1,: ,9214.0,0,0,0,0
4.0,2.0,12,14,0.0,0.5384615384615384,2.0,3150.0,17.4480281,78.2516547,30.0,1,0,0,1,0,1,0,0,0,Villa,Semi_Furnished,West,Resale_Very_Old,XL,2,: ,170000.0,1,0,0,0
3.0,2.0,7,8,0.0,0.5384615384615384,2.0,2300.0,17.44502,78.186844,30.0,1,0,0,1,0,1,0,0,0,Villa,Furnished,West,Under_Construction,Large,2,: ,11521.0,1,0,0,0
3.0,2.0,7,7,1.0,0.5384615384615384,2.0,2300.0,17.482689,78.21213,30.0,1,0,0,1,0,1,0,0,0,Villa,Unfurnished,East,Under_Construction,Large,2,: ,11086.0,1,0,0,0
3.0,2.0,6,6,1.0,0.5384615384615384,2.0,2300.0,17.482689,78.21213,30.0,1,0,0,1,0,1,0,0,0,Villa,Semi_Furnished,West,Under_Construction,Large,2,: ,10826.0,1,0,0,0
4.0,2.0,7,7,1.0,0.5384615384615384,2.0,2800.0,17.482689,78.21213,30.0,1,0,0,1,0,1,0,0,0,Villa,Semi_Furnished,East,Under_Construction,XL,2,: ,12321.0,1,0,0,0
4.0,3.0,7,7,0.0,0.5384615384615384,2.0,3480.0,17.443855,78.250431,30.0,1,0,1,1,0,1,1,0,0,Villa,Semi_Furnished,West,Under_Construction,XL,2,: ,8477.0,1,0,0,0
4.0,3.0,6,6,0.0,0.5384615384615384,2.0,22050.0,17.443855,78.250431,30.0,1,0,1,1,0,1,1,0,0,Villa,Semi_Furnished,West,Under_Construction,XXL,2,: ,8500.0,1,0,0,0
4.0,3.0,6,6,0.0,0.5384615384615384,2.0,3316.0,17.443855,78.250431,30.0,1,0,1,1,0,1,1,0,0,Villa,Semi_Furnished,East,Under_Construction,XL,2,: ,9000.0,1,0,0,0
4.0,35.0,26,29,10.0,0.1714285714285714,3.0,2848.0,17.4359437,78.3416731,30.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,NE,Resale_Very_Old,XL,3+,: ,10600.0,0,0,0,0
2.0,35.0,29,32,10.0,0.2571428571428571,1.0,1492.0,17.4359437,78.3416731,30.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Very_Old,Medium,1,: ,13069.0,0,0,0,0
2.0,35.0,27,29,10.0,0.4285714285714285,1.0,1283.0,17.4359437,78.3416731,30.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Medium,1,: ,10522.0,0,0,0,0
2.0,35.0,30,32,10.0,0.4285714285714285,1.0,1492.0,17.4359437,78.3416731,30.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Very_Old,Medium,1,: ,11058.0,0,0,0,0
8.0,3.0,4,6,50.0,0.5384615384615384,3.0,1449.0,17.48331,78.32076,30.0,1,0,0,1,0,0,0,0,0,Villa,Semi_Furnished,East,Resale_Very_Old,Medium,3+,: ,183229.0,1,0,0,0
2.0,5.0,31,33,16.0,0.4,1.0,1150.0,17.351292,78.380595,30.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Very_Old,Small,1,: ,7826.0,0,0,0,0
3.0,24.0,8,11,13.0,0.5,1.0,1875.0,17.4659998,78.3119873,30.0,1,0,1,1,0,1,1,0,0,Apartment,Semi_Furnished,West,Under_Construction,Large,1,: ,10666.0,0,0,0,0
3.0,5.0,6,8,49.0,1.0,2.0,1800.0,17.4609913,78.3532083,60.0,1,0,0,1,0,0,1,1,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Medium,2,: ,8000.0,0,0,0,0
2.0,31.0,6,9,12.0,0.6774193548387096,1.0,1314.0,17.3973794,78.3856447,30.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Medium,1,: ,11035.0,0,0,0,0
2.0,25.0,8,11,13.0,0.56,1.0,1275.0,17.47078,78.30668,7.0,1,0,1,1,0,0,1,0,0,Apartment,Unfurnished,East,Resale_Very_Old,Medium,1,: ,9725.0,0,0,0,0
4.0,35.0,8,10,12.0,0.1142857142857142,2.0,2925.0,17.4609913,78.3532083,7.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Very_Old,XL,2,: ,9401.0,0,0,0,0
2.0,10.0,8,11,50.0,0.1,1.0,1270.0,17.47078,78.30668,7.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,East,0_5_yrs,Medium,1,: ,7480.0,0,0,0,0
3.0,14.0,7,7,25.0,1.0,3.0,2485.0,17.3923634,78.3621784,7.0,1,0,1,1,0,0,1,1,0,Apartment,Semi_Furnished,West,Resale_Very_Old,Large,3+,: ,6639.0,0,0,0,0
2.0,25.0,8,11,13.0,0.36,1.0,1375.0,17.47078,78.30668,14.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Very_Old,Medium,1,: ,9454.0,0,0,0,0
3.0,5.0,6,7,50.0,0.6,1.0,1450.0,17.47078,78.30668,14.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,West,0_5_yrs,Medium,1,: ,6206.0,0,0,0,0
3.0,22.0,8,10,9.0,0.6363636363636364,1.0,1750.0,17.47078,78.30668,30.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Medium,1,: ,10628.0,0,0,0,0
3.0,24.0,19,19,9.0,0.8333333333333334,1.0,2000.0,17.467762,78.408146,30.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Very_Old,Large,1,: ,10000.0,0,0,0,0
2.0,19.0,18,18,9.0,0.5263157894736842,1.0,1250.0,17.467762,78.408146,30.0,1,0,1,1,0,0,1,0,0,Apartment,Furnished,West,Under_Construction,Medium,1,: ,9680.0,0,0,0,0
3.0,9.0,21,22,0.0,0.8888888888888888,2.0,2170.0,78.48667,17.38504,30.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Large,2,: ,4999.0,0,0,0,0
2.0,12.0,8,10,26.0,0.6666666666666666,2.0,1270.0,17.40223,78.3444,30.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Medium,2,: ,10236.0,0,0,0,0
3.0,20.0,3,6,50.0,0.6,1.0,1800.0,17.47078,78.30668,3.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,East,0_5_yrs,Medium,1,: ,8333.0,0,0,0,0
3.0,25.0,4,6,13.0,0.48,1.0,1790.0,17.412388,78.347496,4.0,1,0,1,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Medium,1,: ,11061.0,0,0,0,0
3.0,25.0,8,11,13.0,0.44,1.0,1790.0,17.47078,78.30668,4.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Under_Construction,Medium,1,: ,12569.0,0,0,0,0
3.0,5.0,21,21,0.0,0.6,2.0,1540.0,78.48667,17.38504,4.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,2,: ,6695.0,0,0,0,0
3.0,30.0,3,3,12.0,0.9,1.0,1610.0,16.5609,77.85031,5.0,1,0,1,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Medium,1,: ,9006.0,0,0,0,0
3.0,30.0,3,5,12.0,0.3666666666666666,1.0,1965.0,16.5609,77.85031,5.0,1,0,1,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Large,1,: ,8854.0,0,0,0,0
2.0,30.0,3,5,12.0,0.4,1.0,1315.0,16.5609,77.85031,5.0,1,0,1,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Medium,1,: ,8745.0,0,0,0,0
2.0,30.0,3,5,12.0,0.5,1.0,1350.0,16.5609,77.85031,5.0,1,0,1,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Medium,1,: ,8518.0,0,0,0,0
4.0,2.0,8,10,17.0,0.5384615384615384,2.0,2700.0,17.4664197,78.285342,5.0,1,0,0,1,0,1,1,0,0,Villa,Semi_Furnished,West,Under_Construction,XL,2,: ,11481.0,1,0,0,0
3.0,1.0,1,1,50.0,0.5384615384615384,1.0,2000.0,17.5179636,78.3813785,7.0,1,0,0,1,0,0,1,0,0,Villa,Furnished,West,0_5_yrs,Large,1,Nizampet,10750.0,1,0,0,0
3.0,30.0,3,3,12.0,0.1333333333333333,1.0,1785.0,16.5609,77.85031,7.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Very_Old,Medium,1,: ,9075.0,0,0,0,0
3.0,5.0,4,4,0.0,0.6,1.0,2055.0,78.48667,17.38504,7.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Large,1,Gachibowli,7000.0,0,0,0,0
3.0,5.0,3,3,0.0,0.6,0.0,1900.0,78.48667,17.38504,7.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,North,Resale_Very_Old,Large,Unknown,Gachibowli,7000.0,0,0,0,0
3.0,2.0,7,7,1.0,0.5384615384615384,2.0,3399.0,17.434335,78.286311,7.0,1,0,0,1,0,0,1,0,0,Villa,Semi_Furnished,West,Under_Construction,XL,2,Gachibowli,11709.0,1,0,0,0
3.0,2.0,6,6,1.0,0.5384615384615384,2.0,2016.0,17.434335,78.286311,7.0,1,0,0,1,0,0,1,0,0,Villa,Semi_Furnished,West,Under_Construction,Large,2,"Tellapur, Gachibowli",177678.0,1,0,0,0
2.0,5.0,7,7,27.0,0.6,2.0,1250.0,17.485206408706663,78.60681438946276,7.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,Unknown,Resale_Old,Medium,2,: ,6250.0,0,0,0,0
3.0,14.0,10,10,0.0,0.5,2.0,2160.0,78.48667,17.38504,14.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Large,2,Manikonda,8799.0,0,0,0,0
3.0,14.0,11,11,0.0,1.0,1.0,1945.0,78.48667,17.38504,14.0,1,0,0,1,0,0,1,1,0,Apartment,Semi_Furnished,West,Resale_Very_Old,Large,1,Manikonda,8799.0,0,0,0,0
3.0,14.0,10,10,0.0,1.0,1.0,2260.0,78.48667,17.38504,14.0,1,0,0,1,0,0,1,1,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Large,1,Manikonda,8799.0,0,0,0,0
3.0,14.0,7,7,0.0,1.0,1.0,1895.0,78.48667,17.38504,14.0,1,0,0,1,0,0,1,1,0,Apartment,Semi_Furnished,North,Resale_Very_Old,Large,1,Manikonda,8799.0,0,0,0,0
3.0,14.0,10,10,0.0,0.5714285714285714,1.0,1910.0,78.48667,17.38504,14.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Large,1,Manikonda,8799.0,0,0,0,0
3.0,14.0,11,11,0.0,0.5384615384615384,1.0,1850.0,78.48667,17.38504,14.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Very_Old,Large,1,Manikonda,8000.0,1,0,0,0
3.0,14.0,11,11,0.0,0.5384615384615384,1.0,1725.0,78.48667,17.38504,14.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Medium,1,Manikonda,8000.0,1,0,0,0
2.0,5.0,7,7,49.0,0.8,1.0,1150.0,17.515892,78.32081,21.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Small,1,: ,5648.0,0,0,0,0
2.0,5.0,7,7,49.0,0.8,1.0,1150.0,17.515892,78.32081,21.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,West,Under_Construction,Small,1,: ,5648.0,0,0,0,0
2.0,5.0,7,7,49.0,0.4,1.0,1150.0,17.515892,78.32081,21.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,West,Under_Construction,Small,1,: ,5649.0,0,0,0,0
2.0,5.0,7,7,49.0,0.8,1.0,1500.0,17.515892,78.32081,21.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,West,Under_Construction,Medium,1,: ,4330.0,0,0,0,0
3.0,5.0,5,5,50.0,1.0,2.0,1500.0,17.514215,78.3982,21.0,1,0,0,1,0,1,1,1,0,Apartment,Semi_Furnished,East,Under_Construction,Medium,2,: ,3568.0,0,0,0,0
2.0,5.0,7,7,50.0,0.6,1.0,1150.0,17.514215,78.3982,21.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,West,Under_Construction,Small,1,: ,5647.0,0,0,0,0
2.0,5.0,7,7,50.0,0.6,1.0,1150.0,17.514215,78.3982,21.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,West,Under_Construction,Small,1,: ,5648.0,0,0,0,0
3.0,5.0,6,6,49.0,0.8,2.0,1500.0,17.515892,78.32081,21.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Medium,2,: ,5567.0,0,0,0,0
2.0,5.0,7,7,49.0,0.8,1.0,1150.0,17.515892,78.32081,21.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Small,1,: ,5648.0,0,0,0,0
2.0,5.0,7,7,48.0,0.8,1.0,1150.0,17.515892,78.32097,21.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,West,Under_Construction,Small,1,: ,5648.0,0,0,0,0
2.0,5.0,6,6,50.0,0.4,1.0,1150.0,17.514215,78.3982,21.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,West,Under_Construction,Small,1,: ,5649.0,0,0,0,0
3.0,5.0,7,7,50.0,0.8,2.0,1500.0,17.514215,78.3982,21.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Medium,2,: ,5533.0,0,0,0,0
2.0,42.0,4,4,12.0,0.3571428571428571,2.0,1296.0,17.4480919,78.3787508,28.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Medium,2,: ,13503.0,0,0,0,0
3.0,5.0,5,5,50.0,0.8,2.0,2300.0,17.390257,78.57213,30.0,1,0,0,1,0,1,1,0,0,Apartment,Unfurnished,East,Under_Construction,Large,2,: ,5789.0,0,0,0,0
3.0,5.0,1,2,17.0,0.5384615384615384,1.0,16300.0,17.4664197,78.285342,30.0,1,0,0,1,0,0,1,0,0,Villa,Semi_Furnished,East,Resale_Very_Old,XXL,1,: ,6500.0,1,0,0,0
2.0,14.0,10,10,11.0,0.5,1.0,1338.0,17.459904,78.306975,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Old,Medium,1,Aditya Nagar,6900.0,0,0,0,0
2.0,14.0,9,9,11.0,0.1428571428571428,1.0,1391.0,17.459904,78.306975,30.0,0,1,1,1,0,0,1,0,0,Apartment,Unfurnished,West,Resale_Old,Medium,1,Gachibowli,6900.0,0,0,0,0
3.0,14.0,10,10,11.0,0.4285714285714285,2.0,1935.0,17.459904,78.306975,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Old,Large,2,Aditya Nagar,6900.0,0,0,0,0
3.0,14.0,10,10,11.0,0.2142857142857142,2.0,1935.0,17.459904,78.306975,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Large,2,"aditya nagar , nallagandla",6900.0,0,0,0,0
3.0,14.0,11,11,11.0,1.0,2.0,2162.0,17.459904,78.306975,30.0,0,1,1,1,0,0,1,1,0,Apartment,Semi_Furnished,West,Resale_Old,Large,2,Nanakramguda,6900.0,0,0,0,0
3.0,14.0,11,11,11.0,0.6428571428571429,1.0,1754.0,17.459904,78.306975,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Old,Medium,1,Gachibowli,6900.0,0,0,0,0
3.0,14.0,11,11,11.0,0.1428571428571428,1.0,1896.0,17.459904,78.306975,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Large,1,Nanakramguda,6900.0,0,0,0,0
3.0,14.0,11,11,11.0,0.5714285714285714,1.0,1452.0,17.459904,78.306975,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,1,Gachibowli,6900.0,0,0,0,0
